id,email,birth_date,birth_date_year,sex,province,location,distance,steps,latitude,longitude
1701,yeongceolca@hotmail.com,1985-03-02,1985,남자,서울특별시,서울특별시 관악구 조원동,4640,6356,37.48160927,126.9053726
1702,yeonghyison@hanmail.net,1988-01-27,1988,남자,강원도,서울특별시 강남구 도곡동,8007,10969,37.4860498,127.0424415
1703,ijeongho@live.com,1996-09-07,1996,남자,전라북도,경기도 안양시 만안구 안양동,5269,7218,37.38863794,126.9252441
1704,jiahwang@daum.net,1986-12-20,1986,여자,경상남도,제주도 제주시 외도동,8290,11356,33.48551339,126.4250906
1705,hongeunjeong@hanmail.net,1954-02-26,1954,남자,강원도,서울특별시 강남구 도곡동,6883,9429,37.4860498,127.0424415
1706,zno@daum.net,2005-04-23,2005,남자,전라북도,경기도 안양시 동안구 관양동,6412,8783,37.405859,126.9586544
1707,gimseongho@live.com,1965-04-07,1965,남자,전라남도,경기도 안양시 동안구 관양동,4982,6825,37.39718489,126.978675
1708,jungsu48@hanmail.net,1984-07-14,1984,여자,서울특별시,서울특별시 관악구 조원동,7045,9650,37.48160927,126.9053726
1709,ci@hanmail.net,1952-08-22,1952,남자,서울특별시,서울특별시 관악구 조원동,7284,9978,37.48160927,126.9053726
1710,jungsu64@dreamwiz.com,2003-09-19,2003,남자,서울특별시,서울특별시 마포구 아현동,4849,6643,37.55539199,126.9563586
1711,sgim@live.com,2009-11-20,2009,남자,경상남도,제주도 제주시 외도동,4473,6127,33.48551339,126.4250906
1712,yeweon59@nate.com,1950-06-04,1950,여자,경기도,인천광역시 부평구 부평6동,4976,6817,37.48531265,126.7264046
1713,minseog39@nate.com,2004-11-13,2004,남자,서울특별시,서울특별시 마포구 아현동,8721,11947,37.55539199,126.9563586
1714,boramcoe@naver.com,1961-12-16,1961,남자,경상북도,울산광역시 중구 학성동,4668,6395,35.55395193,129.336443
1715,bcoe@nate.com,1993-05-23,1993,남자,강원도,서울특별시 강남구 도곡동,7045,9650,37.4860498,127.0424415
1716,hyeonsug02@hotmail.com,1963-02-12,1963,여자,충청북도,경기도 성남시 분당구 정자동,8196,11228,37.36263671,127.1146307
1717,eunyeong77@hanmail.net,1969-02-16,1969,남자,충청남도,경기도 성남시 수정구 신흥동,5782,7920,37.43973017,127.1446639
1718,ijeonghyi@gmail.com,2009-05-04,2009,남자,서울특별시,서울특별시 마포구 아현동,8252,11304,37.55539199,126.9563586
1719,cgim@naver.com,1962-09-17,1962,남자,충청남도,서울특별시 영등포구 여의도동,6093,8347,37.52580566,126.9266096
1720,cgim@gmail.com,1961-07-09,1961,여자,경기도,인천광역시 부평구 부평6동,4500,6164,37.48531265,126.7264046
1721,yeongiljo@nate.com,1975-04-26,1975,남자,서울특별시,서울특별시 마포구 아현동,5868,8038,37.55539199,126.9563586
1722,seunghyeongim@naver.com,1987-05-10,1987,남자,경기도,경기도 안양시 동안구 관양동,4700,6438,37.39718489,126.978675
1723,yeonghyi25@dreamwiz.com,1954-08-22,1954,남자,전라북도,경상남도 거제시 장승포동,6238,8545,34.85677719,128.7203081
1724,vu@gmail.com,2005-11-06,2005,여자,강원도,서울특별시 강남구 도곡동,7062,9674,37.4860498,127.0424415
1725,byeongceol32@hanmail.net,1970-05-23,1970,남자,경기도,서울특별시 영등포구 여의도동,8593,11771,37.52580566,126.9266096
1726,yujin97@naver.com,1976-02-17,1976,남자,충청남도,경기도 성남시 수정구 신흥동,8252,11304,37.43973017,127.1446639
1727,sangceol42@hotmail.com,1966-05-19,1966,남자,충청북도,서울특별시 영등포구 여의도동,8185,11213,37.52580566,126.9266096
1728,haeunji@naver.com,1974-03-19,1974,여자,경기도,인천광역시 부평구 부평6동,7385,10117,37.48531265,126.7264046
1729,ki@live.com,1976-07-08,1976,남자,경기도,인천광역시 부평구 부평6동,8175,11199,37.48531265,126.7264046
1730,seoyeonsong@nate.com,1955-02-03,1955,남자,강원도,서울특별시 강남구 도곡동,8297,11366,37.4860498,127.0424415
1731,caeweonhwang@naver.com,1998-10-25,1998,남자,충청남도,부산광역시 부산진구 전포제1동,6468,8860,35.15355474,129.0675338
1732,gangminjun@hanmail.net,1965-06-17,1965,여자,전라남도,부산광역시 서구 부민동,7497,10270,35.10557476,129.0180691
1733,yunogja@hotmail.com,1955-05-21,1955,남자,경기도,경기도 안양시 동안구 관양동,4467,6119,37.39718489,126.978675
1734,joseojun@live.com,1984-01-24,1984,남자,충청북도,대전광역시 유성구 원신흥동,6141,8413,36.34247821,127.3429369
1735,yeongil73@hanmail.net,1994-12-01,1994,남자,경기도,경기도 성남시 분당구 정자동,6596,9036,37.36263671,127.1146307
1736,miyeong67@naver.com,1992-09-16,1992,여자,서울특별시,서울특별시 마포구 아현동,6002,8222,37.55539199,126.9563586
1737,sunogbag@hotmail.com,1978-06-26,1978,남자,충청남도,부산광역시 부산진구 전포제1동,6286,8611,35.15355474,129.0675338
1738,minji20@nate.com,1954-04-14,1954,남자,경상남도,제주도 제주시 외도동,6656,9118,33.48551339,126.4250906
1739,njeong@hotmail.com,1974-01-18,1974,남자,강원도,서울특별시 강남구 도곡동,5510,7548,37.4860498,127.0424415
1740,jeongsigson@hotmail.com,1979-08-09,1979,여자,경기도,경상북도 문경시 신기동,6155,8432,36.63477454,128.1664845
1741,hyejingim@dreamwiz.com,1991-06-08,1991,남자,충청북도,서울특별시 강남구 도곡동,6393,8757,37.4860498,127.0424415
1742,seojungim@nate.com,1992-04-13,1992,남자,강원도,서울특별시 강남구 도곡동,4836,6624,37.4860498,127.0424415
1743,junhoo@hotmail.com,1981-04-01,1981,남자,전라북도,서울특별시 영등포구 여의도동,6916,9474,37.52580566,126.9266096
1744,gimdohyeon@dreamwiz.com,1979-09-23,1979,여자,충청북도,부산광역시 부산진구 부전제1동,4684,6416,35.16360753,129.0629884
1745,gimjeongnam@nate.com,2002-06-09,2002,남자,강원도,서울특별시 강남구 도곡동,5912,8098,37.4860498,127.0424415
1746,yeongil43@hotmail.com,2001-11-15,2001,남자,충청북도,부산광역시 서구 부민동,7664,10498,35.10557476,129.0180691
1747,yejun55@gmail.com,1971-08-26,1971,남자,전라북도,서울특별시 강남구 도곡동,5881,8056,37.4860498,127.0424415
1748,gimseongho@dreamwiz.com,1993-04-12,1993,여자,서울특별시,서울특별시 마포구 아현동,8687,11900,37.55539199,126.9563586
1749,sujinbag@live.com,1971-07-18,1971,남자,전라북도,경기도 용인시 기흥구 상하동,4827,6613,37.26065783,127.1411257
1750,yeongja79@gmail.com,1998-03-13,1998,남자,충청북도,경기도 성남시 수정구 신흥동,8353,11442,37.43973017,127.1446639
1751,ogja06@live.com,1970-07-07,1970,남자,경기도,인천광역시 부평구 부평6동,7155,9802,37.48531265,126.7264046
1752,eunjeong62@naver.com,1973-12-09,1973,여자,서울특별시,서울특별시 마포구 아현동,8077,11064,37.55539199,126.9563586
1753,yunseogim@naver.com,1957-09-18,1957,남자,경기도,인천광역시 부평구 부평6동,5720,7836,37.48531265,126.7264046
1754,ijeongsug@gmail.com,1984-05-11,1984,남자,전라남도,서울특별시 영등포구 여의도동,7766,10638,37.52580566,126.9266096
1755,ngim@dreamwiz.com,1950-10-14,1950,남자,충청남도,경기도 안양시 만안구 안양동,5113,7004,37.38863794,126.9252441
1756,jeongsun93@hanmail.net,1988-07-16,1988,여자,충청남도,경기도 성남시 수정구 신흥동,8350,11438,37.43973017,127.1446639
1757,haeuncoe@nate.com,1974-05-23,1974,남자,전라남도,경기도 성남시 중원구 상대원동,7396,10131,37.44275172,127.1669886
1758,sugjai@live.com,1977-02-28,1977,남자,강원도,서울특별시 강남구 도곡동,8386,11487,37.4860498,127.0424415
1759,gwangsu70@live.com,1957-06-23,1957,남자,충청남도,대전광역시 대덕구 비래동,4865,6665,36.35213652,127.443019
1760,gimseongho@hanmail.net,2003-09-28,2003,여자,경기도,인천광역시 부평구 부평6동,8179,11204,37.48531265,126.7264046
1761,ijeongja@dreamwiz.com,1960-02-23,1960,남자,전라북도,경기도 안양시 동안구 관양동,4739,6492,37.39718489,126.978675
1762,eunseogim@live.com,1992-08-10,1992,남자,경상남도,제주도 제주시 외도동,5315,7281,33.48551339,126.4250906
1763,jeonghyi51@hanmail.net,2009-01-01,2009,남자,충청북도,경기도 안양시 동안구 관양동,6839,9369,37.39718489,126.978675
1764,sangceoljo@naver.com,1959-03-30,1959,여자,서울특별시,서울특별시 영등포구 여의도동,6107,8366,37.52580566,126.9266096
1765,yeweon56@naver.com,2008-07-13,2008,남자,경상북도,울산광역시 중구 학성동,4512,6181,35.55395193,129.336443
1766,oi@daum.net,1978-05-09,1978,남자,경상남도,제주도 제주시 외도동,7710,10562,33.48551339,126.4250906
1767,osong@naver.com,1966-12-15,1966,남자,서울특별시,서울특별시 마포구 아현동,7512,10291,37.55539199,126.9563586
1768,munseonyeong@nate.com,1954-11-09,1954,여자,경기도,서울특별시 마포구 아현동,8304,11375,37.55539199,126.9563586
1769,hayunyu@naver.com,1961-11-30,1961,남자,충청북도,경기도 안양시 동안구 관양동,5769,7903,37.39718489,126.978675
1770,yeonghyi55@naver.com,1990-07-22,1990,남자,경기도,인천광역시 부평구 부평6동,7537,10324,37.48531265,126.7264046
1771,mgim@dreamwiz.com,2001-12-02,2001,남자,충청남도,서울특별시 마포구 아현동,6686,9159,37.55539199,126.9563586
1772,yeongsubag@gmail.com,1950-04-08,1950,여자,경기도,인천광역시 부평구 부평6동,5237,7174,37.48531265,126.7264046
1773,imigyeong@daum.net,1993-04-09,1993,남자,강원도,서울특별시 강남구 도곡동,5220,7151,37.4860498,127.0424415
1774,boram25@nate.com,1958-11-06,1958,남자,전라북도,경기도 성남시 수정구 신흥동,6701,9179,37.43973017,127.1446639
1775,obag@hotmail.com,1953-12-29,1953,남자,강원도,서울특별시 강남구 도곡동,8445,11569,37.4860498,127.0424415
1776,yeongsu69@nate.com,1991-11-26,1991,여자,서울특별시,서울특별시 서대문구 충정로동,8239,11286,37.56488357,126.9656484
1777,imigyeong@nate.com,1997-12-12,1997,남자,전라남도,경기도 안양시 동안구 관양동,6674,9143,37.39718489,126.978675
1778,gimmyeongja@gmail.com,1996-01-17,1996,남자,충청남도,경상북도 문경시 신기동,5089,6971,36.63477454,128.1664845
1779,eomareum@live.com,1979-11-03,1979,남자,충청남도,경기도 안양시 동안구 호계동,6588,9024,37.39050639,126.9502273
1780,gimyeongsun@nate.com,1980-06-16,1980,여자,경상남도,제주도 제주시 외도동,5630,7713,33.48551339,126.4250906
1781,bbag@daum.net,2004-02-26,2004,남자,충청북도,경기도 성남시 분당구 정자동,5753,7881,37.36263671,127.1146307
1782,rgim@hanmail.net,1963-10-12,1963,남자,충청남도,서울특별시 강남구 도곡동,5084,6965,37.4860498,127.0424415
1783,sanghyeoni@nate.com,2001-09-28,2001,남자,강원도,서울특별시 강남구 도곡동,5461,7481,37.4860498,127.0424415
1784,seonghunca@nate.com,1977-12-27,1977,여자,경기도,경상남도 거제시 장승포동,7275,9966,34.85677719,128.7203081
1785,seongsu23@naver.com,1972-07-24,1972,남자,경상남도,제주도 제주시 외도동,4748,6504,33.48551339,126.4250906
1786,sunjamun@daum.net,1960-11-02,1960,남자,경상남도,제주도 제주시 외도동,5795,7938,33.48551339,126.4250906
1787,gimjinu@gmail.com,1953-01-24,1953,남자,경기도,인천광역시 부평구 부평6동,4653,6374,37.48531265,126.7264046
1788,yeongsu16@daum.net,1989-08-12,1989,여자,경기도,인천광역시 부평구 부평6동,5044,6909,37.48531265,126.7264046
1789,seungmin73@nate.com,1981-12-07,1981,남자,경상남도,제주도 제주시 외도동,5782,7920,33.48551339,126.4250906
1790,eunjigim@dreamwiz.com,1991-12-28,1991,남자,경상북도,울산광역시 중구 학성동,7272,9961,35.55395193,129.336443
1791,gudoyun@naver.com,1997-06-28,1997,남자,충청북도,경기도 성남시 분당구 정자동,7618,10436,37.36263671,127.1146307
1792,eunseo43@dreamwiz.com,1955-08-20,1955,여자,경기도,인천광역시 부평구 부평6동,4579,6272,37.48531265,126.7264046
1793,ogsuni@daum.net,1998-11-07,1998,남자,서울특별시,서울특별시 영등포구 여의도동,8133,11141,37.52580566,126.9266096
1794,gyeongsug78@hanmail.net,1967-05-12,1967,남자,서울특별시,서울특별시 영등포구 여의도동,7222,9893,37.52580566,126.9266096
1795,zjang@daum.net,1993-08-11,1993,남자,전라북도,경기도 성남시 분당구 정자동,8220,11260,37.36263671,127.1146307
1796,junhyeog73@hanmail.net,1953-03-22,1953,여자,강원도,서울특별시 관악구 조원동,7564,10362,37.48160927,126.9053726
1797,gyeonghyii@naver.com,1993-08-07,1993,남자,경상북도,울산광역시 중구 학성동,5879,8053,35.55395193,129.336443
1798,ryueunseo@hotmail.com,1954-04-05,1954,남자,전라남도,대전광역시 대덕구 비래동,7845,10746,36.35213652,127.443019
1799,hyeonjeong31@naver.com,1962-06-25,1962,남자,경기도,경기도 성남시 수정구 수진동,8264,11320,37.44038658,127.1326937
1800,li@nate.com,1985-06-29,1985,여자,경상남도,제주도 제주시 외도동,6068,8312,33.48551339,126.4250906
1801,miyeongbag@nate.com,1958-07-02,1958,남자,경상남도,서울특별시 관악구 조원동,8512,11660,37.48160927,126.9053726
1802,boramseo@hotmail.com,1950-02-01,1950,남자,강원도,서울특별시 관악구 조원동,5568,7628,37.48160927,126.9053726
1803,junhyeogo@naver.com,1974-10-04,1974,남자,경상남도,서울특별시 관악구 조원동,5105,6993,37.48160927,126.9053726
1804,gimjeongsun@live.com,1962-01-10,1962,여자,경상남도,서울특별시 관악구 조원동,4784,6553,37.48160927,126.9053726
1805,jeonghyi87@dreamwiz.com,1986-03-03,1986,남자,강원도,서울특별시 관악구 조원동,5947,8146,37.48160927,126.9053726
1806,minseo65@naver.com,1969-12-23,1969,남자,충청북도,서울특별시 영등포구 여의도동,5204,7129,37.52580566,126.9266096
1807,ygim@hotmail.com,1963-05-27,1963,남자,강원도,서울특별시 관악구 조원동,5125,7021,37.48160927,126.9053726
1808,minsu50@gmail.com,1979-02-06,1979,여자,전라남도,대전광역시 대덕구 비래동,7683,10525,36.35213652,127.443019
1809,sbaeg@nate.com,1990-10-23,1990,남자,충청남도,대전광역시 대덕구 비래동,7050,9658,36.35213652,127.443019
1810,gimyeonghwan@naver.com,1989-03-28,1989,남자,경상북도,울산광역시 중구 학성동,5032,6893,35.55395193,129.336443
1811,fi@dreamwiz.com,1990-03-28,1990,남자,충청남도,경기도 안양시 동안구 호계동,7734,10594,37.39050639,126.9502273
1812,gwangsu77@live.com,2003-04-16,2003,여자,전라남도,경기도 안양시 동안구 호계동,6450,8836,37.39050639,126.9502273
1813,seonyeongyun@hotmail.com,1958-04-08,1958,남자,경기도,인천광역시 부평구 부평6동,7043,9648,37.48531265,126.7264046
1814,areumsong@nate.com,1966-11-15,1966,남자,경기도,부산광역시 서구 부민동,5953,8155,35.10557476,129.0180691
1815,yanghyeonju@daum.net,2010-04-06,2010,남자,강원도,서울특별시 관악구 조원동,6692,9167,37.48160927,126.9053726
1816,yeji71@nate.com,1952-06-14,1952,여자,경상남도,인천광역시 부평구 부평6동,7763,10634,37.48531265,126.7264046
1817,gimjihye@hanmail.net,1963-09-15,1963,남자,충청남도,경상북도 문경시 신기동,5790,7932,36.63477454,128.1664845
1818,iyeongjin@hanmail.net,2001-07-11,2001,남자,강원도,서울특별시 관악구 조원동,6439,8821,37.48160927,126.9053726
1819,yeongjin69@gmail.com,1967-09-22,1967,남자,경상북도,울산광역시 중구 학성동,4784,6554,35.55395193,129.336443
1820,bagjungsu@daum.net,1962-04-03,1962,여자,경상북도,울산광역시 중구 학성동,6327,8667,35.55395193,129.336443
1821,baegmyeongsug@naver.com,1961-04-14,1961,남자,경기도,인천광역시 부평구 부평6동,6461,8850,37.48531265,126.7264046
1822,jihuni@nate.com,1951-03-10,1951,남자,강원도,서울특별시 관악구 조원동,7226,9899,37.48160927,126.9053726
1823,coejinho@dreamwiz.com,1956-10-22,1956,남자,경상북도,울산광역시 중구 학성동,5302,7263,35.55395193,129.336443
1824,siu65@hotmail.com,1969-08-19,1969,여자,경상남도,경기도 안양시 동안구 호계동,4549,6232,37.39050639,126.9502273
1825,ogjagim@gmail.com,1963-11-08,1963,남자,전라북도,경기도 안양시 동안구 호계동,5696,7803,37.39050639,126.9502273
1826,gimsiu@gmail.com,1959-05-21,1959,남자,서울특별시,서울특별시 서대문구 충정로동,5217,7147,37.56488357,126.9656484
1827,igweon@nate.com,1973-07-11,1973,남자,경기도,인천광역시 부평구 부평6동,6498,8901,37.48531265,126.7264046
1828,junseosin@hotmail.com,1995-09-02,1995,여자,경상남도,경기도 안양시 동안구 호계동,5826,7981,37.39050639,126.9502273
1829,bagjaehyeon@nate.com,1977-09-17,1977,남자,전라남도,경기도 안양시 동안구 호계동,7257,9941,37.39050639,126.9502273
